total_force,modeled_force,acceleration,residual
2227.0,49.267290883777946,43458176.75558664,2177.732709116222
2260.0,49.26674692172386,43349384.34476964,2210.733253078276
2260.0,49.26635223026005,43270446.05200691,2210.73364776974
2260.0,49.26609733033581,43219466.06715908,2210.733902669664
2260.0,49.26597232868273,43194465.73654329,2210.734027671317
2273.0,49.26596699402939,43193398.80587533,2223.7340330059706
2277.0,49.266070824114216,43214164.82284013,2227.733929175886
2277.0,49.26627311014249,43254622.02849612,2227.7337268898573
2287.0,49.26656300321563,43312600.6431235,2237.7334369967843
2287.0,49.26692958349191,43385916.69837944,2237.733070416508
2287.0,49.26736193156986,43472386.3139688,2237.7326380684303
2287.0,49.26784920234909,43569840.46981577,2237.732150797651
2295.0,49.26838070103297,43676140.206590295,2245.731619298967
2295.0,49.26894595819666,43789191.63933024,2245.7310540418034
2295.0,49.269534798063184,43906959.61263403,2245.730465201937
2295.0,49.27013739324245,44027478.64848748,2245.7298626067577
2300.0,49.270744301189616,44148860.23792066,2250.7292556988104
2300.0,49.271346482619556,44269296.52390815,2250.7286535173803
2307.0,49.27193530790848,44387061.58169359,2257.7280646920917
2306.0,49.27250256044908,44500512.08981313,2256.727497439551
2306.0,49.273040444549956,44608088.90998922,2256.72695955545
2306.0,49.27354160160133,44708320.32026351,2256.726458398399
2306.0,49.27399913410688,44799826.82137424,2256.726000865893
2302.0,49.27440663405583,44881326.81116276,2252.725593365944
2302.0,49.274758211218284,44951642.243654,2252.7252417887817
2302.0,49.2750485190896,45009703.817917965,2252.7249514809105
2289.0,49.27527277988805,45054555.97760761,2239.724727220112
2289.0,49.275426811850046,45085362.37000627,2239.72457318815
2289.0,49.27550706014852,45101412.029701285,2239.7244929398516
2289.0,49.275510628625476,45102125.7250933,2239.7244893713746
2281.0,49.2754353061367,45087061.22733792,2231.724564693863
2285.0,49.27527958048756,45055916.097510606,2235.7247204195123
2285.0,49.27504263555857,45008527.11171144,2235.7249573644413
2285.0,49.274724332976376,44944866.595272906,2235.7252756670237
2276.0,49.27432518508841,44865037.01767977,2226.7256748149116
2276.0,49.27384632626408,44769265.252812766,2226.726153673736
2276.0,49.27328948511902,44657897.02380262,2226.726710514881
2276.0,49.272656957256984,44531391.451394185,2226.727343042743
2266.0,49.27195157976428,44390315.95285283,2216.7280484202356
2266.0,49.271176711082326,44235342.21646236,2216.7288232889177
2270.0,49.270336218524164,44067243.70482983,2220.7296637814757
2253.0,49.269434471359254,43886894.27184872,2203.730565528641
2253.0,49.26847633351996,43695266.70399029,2203.73152366648
2253.0,49.267467148130976,43493429.62619243,2203.732532851869
2253.0,49.26641270569815,43282541.13962781,2203.7335872943017
2246.0,49.2653191887543,43063837.750857696,2196.7346808112457
2246.0,49.26419308933184,42838617.86636524,2196.735806910668
2246.0,49.263041102354045,42608220.47080658,2196.7369588976458
2246.0,49.261870004633494,42374000.926696695,2196.7381299953663
2241.0,49.260686530930506,42137306.186098136,2191.7393134690697
2241.0,49.25949725578668,41899451.15733333,2191.7405027442132
2241.0,49.25830848734014,41661697.46802561,2191.74169151266
2262.0,49.25712617852158,41425235.704314426,2212.7428738214785
2262.0,49.25595585907064,41191171.81412596,2212.7440441409294
2262.0,49.25480258774962,40960517.54992176,2212.7451974122505
2262.0,49.25367092036507,40734184.07301092,2212.746329079635
2264.0,49.25256488740414,40512977.48082504,2214.7474351125957
2264.0,49.25148797474764,40297594.94952578,2214.7485120252522
2264.0,49.250443101440915,40088620.28818112,2214.749556898559
2264.0,49.24943259060799,39886518.12159503,2214.750567409392
2268.0,49.248458134157566,39691626.831510566,2218.7515418658422
2268.0,49.24752075746114,39504151.49222547,2218.752479242539
2268.0,49.24662079279034,39324158.5580646,2218.7533792072095
2268.0,49.24575786774154,39151573.54830485,2218.7542421322582
2273.0,49.24493090939203,38986181.87840329,2223.755069090608
2331.0,49.244138160450326,38827632.090062365,2281.7558618395497
2331.0,49.24337720171186,38675440.34236949,2281.756622798288
2331.0,49.24264497482714,38528994.96542476,2281.7573550251727
2342.0,49.24193779999525,38387559.99904685,2292.7580622000046
2342.0,49.24125138544077,38250277.08815131,2292.7587486145594
2342.0,49.24058083032061,38116166.06411897,2292.7594191696794
2347.0,49.239920628477925,37984125.69558294,2297.760079371522
2347.0,49.23926468315544,37852936.63108581,2297.7607353168446
2347.0,49.23860634007045,37721268.01408734,2297.7613936599296
2347.0,49.23793844045649,37587688.09129577,2297.7620615595433
2366.0,49.237253390836806,37450678.1673585,2316.762746609163
2366.0,49.23654324399315,37308648.79862638,2316.7634567560067
2366.0,49.23579978490585,37159956.9811672,2316.764200215094
2366.0,49.23501461528071,37002923.05613914,2316.7649853847192
2367.0,49.23417923069398,36835846.138793975,2317.765820769306
2367.0,49.23328508656011,36657017.31201913,2317.76671491344
2367.0,49.23232365402611,36464730.80522008,2317.767676345974
2367.0,49.23128647285545,36257294.571087226,2317.7687135271444
2364.0,49.23016521114214,36033042.228426784,2314.7698347888577
2364.0,49.228951738835036,35790347.767004274,2314.771048261165
2364.0,49.22763821589986,35527643.17996986,2314.7723617841
2364.0,49.22621719068145,35243438.136287965,2314.7737828093186
2369.0,49.22468170133255,34936340.26650805,2319.7753182986676
2369.0,49.22302537223857,34605074.44771053,2319.7769746277613
2369.0,49.221242497537816,34248499.50756086,2319.778757502462
2369.0,49.219328105962674,33865621.19253212,2319.7806718940374
2349.0,49.21727800625429,33455601.250856183,2299.782721993746
2349.0,49.21508881856197,33017763.712391723,2299.784911181438
2349.0,49.212758000029176,32551600.005832035,2299.787241999971
2337.0,49.210283869583435,32056773.91668456,2287.7897161304168
2337.0,49.20766563029087,31533126.05817104,2287.7923343697094
2337.0,49.204903382113265,30980676.42265093,2287.795096617887
2337.0,49.20199811626728,30399623.25345399,2287.798001883733
2323.0,49.198951685805774,29790337.16115309,2273.8010483141943
2337.0,49.19576675504254,29153351.008506022,2287.8042332449577
2337.0,49.1924467379027,28489347.58053673,2287.8075532620974
2337.0,49.188995734728266,27799146.945651155,2287.8110042652715
2324.0,49.18541846789179,27083693.57835688,2274.814581532108
2324.0,49.18172020754116,26344041.508229915,2274.8182797924587
2324.0,49.17790667865179,25581335.7303557,2274.8220933213483
2298.0,49.1739839492464,24796789.84927665,2248.8260160507534
2298.0,49.16995830914728,23991661.829454824,2248.830041690853
2298.0,49.1658361512549,23167230.25097791,2248.834163848745
2298.0,49.161623863783625,22324772.75672276,2248.8383761362165
2384.0,49.15732773857915,21465547.715827823,2334.842672261421
2384.0,49.15295389950075,20590779.90014758,2334.847046100499
2384.0,49.14850825211656,19701650.423308834,2334.8514917478833
2384.0,49.143996450547874,18799290.10957293,2334.856003549452
2371.0,49.139423873372394,17884774.674476124,2321.8605761266276
2371.0,49.134795602549445,16959120.509887114,2321.8652043974507
2371.0,49.13011640753525,16023281.507046891,2321.8698835924647
2343.0,49.12539074493416,15078148.986829445,2293.874609255066
2343.0,49.1206227838056,14124556.761117652,2293.8793772161944
2343.0,49.11581645720582,13163291.441161186,2293.8841835427943
2343.0,49.11097552999545,12195105.999086984,2293.8890244700046
2330.0,49.10610366888738,11220733.77747275,2280.8938963311125
2357.0,49.10120450364537,10240900.729071349,2307.8987954963545
2357.0,49.09628167538732,9256335.077461788,2307.903718324613
2357.0,49.09133887551378,8267775.102753192,2307.908661124486
2344.0,49.086379882238745,7275976.447747089,2294.913620117761
2344.0,49.08140859851733,6281719.7034638375,2294.9185914014824
2344.0,49.07642908812267,5285817.624532618,2294.9235709118775
2344.0,49.0714456007673,4289120.153457858,2294.928554399233
2331.0,49.066462575512034,3292515.102405101,2281.933537424488
2331.0,49.06148461552015,2296923.104028217,2281.93851538448
2331.0,49.056516436113746,1303287.2227467597,2281.9434835638863
2307.0,49.05156279758645,312559.5172876492,2257.9484372024135
2307.0,49.0466284385606,-674312.2878810391,2257.9533715614393
2360.0,49.041718024796815,-1656395.0406396762,2310.958281975203
2360.0,49.0368361256494,-2632774.870121852,2310.963163874351
2350.0,49.031987225037035,-3602554.9925956875,2300.968012774963
2350.0,49.02717576425513,-4564847.14897722,2300.972824235745
2350.0,49.022406204588265,-5518759.082349017,2300.977593795412
2350.0,49.017683094280606,-6463381.143881008,2300.9823169057195
2342.0,49.01301112760235,-7397774.479532614,2292.9869888723974
2342.0,49.00839519077344,-8320961.845313199,2292.9916048092264
2342.0,49.00384039677105,-9231920.645792969,2292.996159603229
2335.0,48.999352114116185,-10129577.176764607,2286.0006478858836
2340.0,48.994935991831994,-11012801.63360294,2291.005064008168
2340.0,48.99059797819739,-11880404.36052438,2291.0094020218025
2340.0,48.986344330662405,-12731133.86752177,2291.013655669338
2340.0,48.9821816183469,-13563676.330622286,2291.017818381653
2340.0,48.97811672093587,-14376655.81282694,2291.0218832790642
2340.0,48.97415682428543,-15168635.142916812,2291.0258431757147
2340.0,48.97030940601657,-15938118.796688505,2291.0296905939836
2343.0,48.966582199578006,-16683560.0844007,2294.033417800422
2343.0,48.96298312686316,-17403374.62737132,2294.037016873137
2343.0,48.959520197342734,-18095960.531455465,2294.040479802657
2348.0,48.95620138062,-18759723.876002245,2299.04379861938
2362.0,48.953034463335996,-19393107.33280331,2313.046965536664
2362.0,48.95002690051,-19994619.89800353,2313.04997309949
2362.0,48.94718566994145,-20562866.0117127,2313.0528143300585
2374.0,48.944517137605175,-21096572.478966787,2325.055482862395
2374.0,48.94202694124751,-21594611.75050028,2325.0579730587524
2374.0,48.939719898575305,-22056020.28494142,2325.0602801014247
2382.0,48.937599944558556,-22480011.08829072,2333.0624000554412
2382.0,48.935670099150194,-22865980.16996309,2333.0643299008498
2382.0,48.93393246458508,-23213507.08298618,2333.0660675354147
2382.0,48.93238825069422,-23522349.86115945,2333.067611749306
2387.0,48.93103782408919,-23792435.18216489,2338.0689621759107
2387.0,48.92988077180823,-24023845.63835617,2338.0701192281917
2387.0,48.92891596529116,-24216806.941770483,2338.0710840347087
2387.0,48.92814160939778,-24371678.120446857,2338.0718583906023
2406.0,48.92755526498184,-24488947.00363418,2357.072444735018
2406.0,48.927153841859294,-24569231.62814369,2357.0728461581407
2406.0,48.926933567725065,-24613286.454988644,2357.073066432275
2416.0,48.926889942493226,-24622011.501357425,2367.0731100575067
2416.0,48.92701768685071,-24596462.629859336,2367.072982313149
2416.0,48.927310692588065,-24537861.48238927,2367.072689307412
2425.0,48.927761981868635,-24447603.62627497,2376.0722380181314
2425.0,48.928363682236636,-24327263.55267549,2376.0716363177635
2425.0,48.9291070233114,-24178595.337721985,2376.070892976689
2425.0,48.92998235798017,-24003528.403968085,2376.07001764202
2466.0,48.93097920537502,-23804158.92499825,2417.069020794625
2466.0,48.93208630993618,-23582738.012766,2417.067913690064
2466.0,48.93329171343153,-23341657.31369657,2417.0667082865684
2466.0,48.93458284013096,-23083431.973810308,2417.065417159869
2480.0,48.935946593803294,-22810681.239342783,2431.0640534061968
2480.0,48.93736945997517,-22526108.004967216,2431.0626305400247
2480.0,48.93883760333744,-22232479.33251364,2431.0611623966624
2483.0,48.94033695221073,-21932609.55785681,2434.0596630477894
2483.0,48.94185326931556,-21629346.13688989,2434.0581467306843
2474.0,48.9433722153595,-21325556.928101927,2425.0566277846406
2474.0,48.94487941282598,-21024117.43480526,2425.055120587174
2474.0,48.946360513082205,-20727897.38356136,2425.0536394869177
2474.0,48.9478012683568,-20439746.328643057,2425.0521987316433
2474.0,48.94918761307956,-20162477.38408996,2425.0508123869204
2474.0,48.95050575909111,-19898848.181780893,2425.049494240909
2459.0,48.95174230225,-19651539.5500022,2410.04825769775
2459.0,48.95288432971954,-19423134.056094103,2410.0471156702806
2459.0,48.95391951464337,-19216097.07132913,2410.0460804853565
2446.0,48.95483618931552,-19032762.136898004,2397.0451638106847
2446.0,48.95562339661756,-18875320.676489733,2397.0443766033823
2446.0,48.95627092733936,-18745814.53212956,2397.0437290726604
2465.0,48.95676935294569,-18646129.41086432,2416.0432306470543
2448.0,48.957110060071514,-18577987.98569944,2399.0428899399285
2448.0,48.957285289992605,-18542942.00148154,2399.042714710007
2448.0,48.957288185288924,-18542362.94221692,2399.042711814711
2448.0,48.95711284369798,-18577431.260406505,2399.042887156302
2427.0,48.95675437458189,-18649125.08362392,2378.043245625418
2427.0,48.95620894923879,-18758210.152244195,2378.0437910507612
2427.0,48.95547383518169,-18905232.96366399,2378.0445261648183
2383.0,48.954547407796355,-19090518.44073087,2334.0454525922037
2383.0,48.953429140044555,-19314171.99109122,2334.0465708599554
2338.0,48.95211957755417,-19576084.489168134,2289.047880422446
2338.0,48.950620306005185,-19875938.798965886,2289.049379693995
2315.0,48.948933909706575,-20213218.058687635,2266.0510660902933
2315.0,48.947063912060365,-20587217.587929685,2266.0529360879395
2315.0,48.94501468717243,-20997062.565515283,2266.0549853128277
2315.0,48.94279133763514,-21441732.472972944,2266.0572086623647
2295.0,48.940399542599096,-21920091.48018341,2246.059600457401
2295.0,48.9378453881632,-22430922.367362306,2246.062154611837
2295.0,48.935135195330815,-22972960.933838505,2246.064864804669
2262.0,48.93227535840351,-23544928.31930006,2213.0677246415967
2262.0,48.92927220167841,-24145559.6643202,2213.0707277983215
2262.0,48.92613185945187,-24773628.10962787,2213.0738681405483
2305.0,48.92286018507393,-25427962.98521617,2256.077139814926
2293.0,48.919462695481016,-26107460.90379823,2244.080537304519
2293.0,48.91594455457727,-26811089.084547944,2244.0840554454226
2293.0,48.912310593151346,-27537881.36973232,2244.0876894068488
2293.0,48.90856535833527,-28286928.33294813,2244.091434641665
2284.0,48.90471318349604,-29057363.300793804,2235.095286816504
2284.0,48.90075826901416,-29848346.197170205,2235.099241730986
2284.0,48.89670476456902,-30659047.086197883,2235.103295235431
2284.0,48.892556844317774,-31488631.13644673,2235.107443155682
2255.0,48.888318768744824,-32336246.25103781,2206.1116812312553
2255.0,48.883994931765045,-33201013.646993782,2206.116005068235
2255.0,48.87958989727675,-34082020.54465236,2206.1204101027233
2247.0,48.875108431902284,-34978313.61954566,2198.1248915680976
2247.0,48.8705555379773,-35888892.404540904,2198.1294444620225
2247.0,48.86593648523777,-36812702.95244874,2198.134063514762
2247.0,48.86125683513038,-37748632.97392521,2198.1387431648695
2242.0,48.85652245054641,-38695509.89072071,2193.1434775494536
2242.0,48.85173948688258,-39652102.62348596,2193.1482605131173
2242.0,48.846914367105995,-40617126.57880364,2193.153085632894
2242.0,48.842053749675486,-41589250.06490526,2193.1579462503246
2234.0,48.837164497696236,-42567100.46075471,2185.1628355023036
2234.0,48.8322536501481,-43549269.97038256,2185.1677463498518
2234.0,48.82732838858355,-44534322.28329172,2185.1726716114163
2213.0,48.8223959923369,-45520801.532621495,2164.177604007663
2225.0,48.817463781855174,-46507243.62896662,2176.182536218145
2225.0,48.81253905654659,-47492188.690683335,2176.1874609434535
2225.0,48.807629033695086,-48474193.260984495,2176.192370966305
2211.0,48.80274078895066,-49451842.20987046,2162.197259211049
2211.0,48.79788119457852,-50423761.08429813,2162.2021188054214
2211.0,48.79305685468489,-51388629.06302372,2162.206943145315
2211.0,48.78827404316188,-52345191.36762665,2162.211725956838
2196.0,48.78353865260151,-53292269.479700826,2147.2164613473983
2196.0,48.778856159942414,-54228768.011519216,2147.2211438400577
2169.0,48.77423161190742,-55153677.61851847,2120.2257683880925
2153.0,48.76966963225319,-56066073.549364224,2104.230330367747
2153.0,48.76517445100423,-56965109.799155965,2104.2348255489956
2153.0,48.76074995223301,-57850009.5533994,2104.239250047767
2153.0,48.75639973367689,-58720053.26462258,2104.243600266323
2119.0,48.75212717009107,-59574565.98178809,2070.247872829909
2119.0,48.74793547256352,-60412905.487298034,2070.2520645274367
2119.0,48.74382773799553,-61234452.40089577,2070.2561722620044
2119.0,48.7398069868226,-62038602.63548186,2070.2601930131773
2103.0,48.73587619151596,-62824761.69680943,2054.264123808484
2103.0,48.73203830046624,-63592339.90675304,2054.2679616995338
2103.0,48.728296259876366,-64340748.02472908,2054.2717037401235
2103.0,48.72465303217894,-65069393.56421353,2054.275346967821
2089.0,48.72111160683971,-65777678.632058665,2040.2788883931603
2074.0,48.71767500062827,-66464999.87434828,2025.2823249993717
2074.0,48.71434624924902,-67130750.15019858,2025.285653750751
2052.0,48.71112839694727,-67774320.6105493,2003.2888716030527
2052.0,48.708024490594354,-68395101.88113153,2003.2919755094056
2052.0,48.70503757940894,-68992484.11821434,2003.294962420591
2052.0,48.702170715685654,-69565856.8628719,2003.2978292843143
2045.0,48.699426949876724,-70114610.0246571,1996.3005730501234
2045.0,48.69680931519687,-70638136.96062705,1996.3031906848032
2054.0,48.694320800796795,-71135839.84064265,2005.3056791992033
2054.0,48.69196431652082,-71607136.69583853,2005.3080356834791
2051.0,48.689742654055244,-72051469.18895258,2002.3102573459448
2051.0,48.68765844795384,-72468310.40923437,2002.312341552046
2051.0,48.685714137755475,-72857172.44890705,2002.3142858622446
2052.0,48.68391193221716,-73217613.55657107,2003.3160880677829
2052.0,48.68225377864212,-73549244.27157803,2003.317746221358
2052.0,48.68074134152089,-73851731.69582361,2003.3192586584792
2052.0,48.67937599321707,-74124801.35658802,2003.320624006783
2064.0,48.6781588162879,-74368236.74242222,2015.3218411837122
2064.0,48.67709061446779,-74581877.10644491,2015.3229093855323
2064.0,48.67617192824552,-74765614.35089773,2015.3238280717544
2094.0,48.67540305102418,-74919389.79516457,2045.3245969489758
2103.0,48.674784042995306,-75043191.40094006,2054.3252159570047
2103.0,48.67431474227275,-75137051.54545209,2054.3256852577274
2103.0,48.67399477569581,-75201044.8608396,2054.326005224304
2103.0,48.6738235730776,-75235285.38448294,2054.3261764269223
2111.0,48.67380038742813,-75239922.51437622,2062.326199612572
2111.0,48.6739243209209,-75215135.81582275,2062.326075679079
2111.0,48.67419435406101,-75161129.18780091,2062.325805645939
2111.0,48.674609374477534,-75078125.1044951,2062.3253906255227
2118.0,48.67516820160241,-74966359.67951943,2069.3248317983976
2118.0,48.675869603800514,-74826079.23989905,2069.3241303961995
2118.0,48.67671230560743,-74657538.87851582,2069.3232876943925
2124.0,48.67769498520672,-74461002.95865792,2075.322305014793
2124.0,48.67881626557913,-74236746.88417627,2075.321183734421
2124.0,48.68007470480633,-73985059.03873546,2075.3199252951936
2124.0,48.68146879037405,-73706241.9251923,2075.318531209626
2126.0,48.682996940024886,-73400611.99502485,2077.317003059975
2126.0,48.68465750966106,-73068498.06778994,2077.315342490339
2126.0,48.686448807449935,-72710238.51001437,2077.31355119255
2126.0,48.688369112143654,-72326177.5712705,2077.311630887856
2126.0,48.69041669265483,-71916661.46903567,2077.3095833073453
2126.0,48.69258982543376,-71482034.91325036,2077.307410174566
2126.0,48.69488680617728,-71022638.7645466,2077.3051131938228
2126.0,48.697305952673254,-70538809.46535116,2077.302694047327
2120.0,48.69984559615066,-70030880.76987024,2071.3001544038493
2120.0,48.702504059810686,-69499188.03786533,2071.2974959401895
2120.0,48.70527962579309,-68944074.8413836,2071.294720374207
2117.0,48.708170495146476,-68365900.97070742,2068.2918295048535
2117.0,48.71117474741089,-67765050.51782437,2068.288825252589
2117.0,48.714290305524,-67141938.89520095,2068.285709694476
2116.0,48.71751490863391,-66497018.2732204,2067.282485091366
2116.0,48.720846092428644,-65830781.51427314,2067.2791539075715
2128.0,48.72428117549462,-65143764.90107866,2079.2757188245055
2128.0,48.72781725091603,-64436549.81679592,2079.272182749084
2141.0,48.73145118343796,-63709763.31240998,2092.268548816562
2141.0,48.735179612592624,-62964077.48147711,2092.2648203874073
2141.0,48.7389989610368,-62200207.79264177,2092.261001038963
2141.0,48.74290544604521,-61418910.790960126,2092.2570945539546
2154.0,48.74689509162317,-60620981.67536698,2105.253104908377
2154.0,48.75096373910637,-59807252.1787284,2105.2490362608937
2154.0,48.755107055042416,-58978588.99151848,2105.2448929449574
2168.0,48.75932053621363,-58135892.75727555,2119.2406794637864
2168.0,48.76359951239388,-57280097.52122612,2119.2364004876063
2168.0,48.767939147516856,-56412170.49663051,2119.2320608524833
2172.0,48.77233443953662,-55533112.092678376,2123.2276655604633
2187.0,48.77678021884101,-54643956.23180032,2138.223219781159
2187.0,48.78127114493555,-53745771.01289167,2138.2187288550645
2187.0,48.785801701265015,-52839659.74699837,2138.214198298735
2187.0,48.79036618831697,-51926762.33660776,2138.209633811683
2214.0,48.794958715336854,-51008256.93263189,2165.2050412846634
2214.0,48.79957319097013,-50085361.805975646,2165.20042680903
2214.0,48.80420331302479,-49159337.39504297,2165.1957966869754
2214.0,48.80884255748538,-48231488.50292723,2165.191157442515
2225.0,48.81348416699027,-47303166.60194728,2176.1865158330097
2225.0,48.81812113917517,-46375772.164968975,2176.181878860825
2225.0,48.82274621550911,-45450756.89817911,2176.177253784491
2237.0,48.82735187147598,-44529625.70480609,2188.172648128524
2237.0,48.83193030922735,-43613938.15453172,2188.1680696907724
2237.0,48.83647345412494,-42705309.17501335,2188.163526545875
2237.0,48.840972956672026,-41805408.66559718,2188.159027043328
2247.0,48.84542020101029,-40915959.79794394,2198.1545797989897
2247.0,48.849806320549554,-40038735.89009163,2198.1501936794502
2247.0,48.85412222070161,-39175555.85967956,2198.145877779298
2248.0,48.85835860831268,-38328278.33746653,2199.1416413916872
2248.0,48.862506027315945,-37498794.53681368,2199.137493972684
2248.0,48.86655490032972,-36689019.93405836,2199.13344509967
2248.0,48.8704955762109,-35900884.75782203,2199.129504423789
2248.0,48.874318383673895,-35136323.265223704,2199.125681616326
2284.0,48.87801369081233,-34397261.83753618,2235.121986309188
2284.0,48.88157196966634,-33685606.06673459,2235.1184280303337
2284.0,48.88498386410996,-33003227.17800905,2235.11501613589
2282.0,48.88824025881311,-32351948.237379897,2233.1117597411867
2282.0,48.891332347104104,-31733530.57918174,2233.1086676528957
2282.0,48.89425169593016,-31149660.81396985,2233.10574830407
2274.0,48.896990306566956,-30601938.686611537,2225.1030096934333
2274.0,48.899540670354845,-30091865.929033257,2225.100459329645
2274.0,48.90189581928445,-29620836.14311193,2225.0981041807154
2274.0,48.9040493712268,-29190125.75464317,2225.095950628773
2294.0,48.90599556921563,-28800886.1568764,2245.0940044307845
2294.0,48.9077293141878,-28454137.16244249,2245.0922706858123
2294.0,48.90924619116929,-28150761.766144942,2245.090753808831
2294.0,48.91054248958107,-27891502.08378787,2245.089457510419
2284.0,48.91161521874048,-27676956.25190658,2235.0883847812597
2284.0,48.912462119781566,-27507576.043689277,2235.0875378802184
2284.0,48.913081675248584,-27383664.950285923,2235.0869183247514
2284.0,48.91347311740463,-27305376.51907641,2235.0865268825955
2253.0,48.913636435541086,-27272712.891785197,2204.086363564459
2253.0,48.91357238138364,-27285523.723274358,2204.086427618616
2253.0,48.913282470833494,-27343505.83330332,2204.0867175291664
2233.0,48.91276898034798,-27446203.9304066,2184.087231019652
2264.0,48.912034936933644,-27593012.61327276,2215.0879650630663
2264.0,48.91108410139174,-27783179.72165451,2215.0889158986083
2264.0,48.90992094503437,-28015810.99312776,2215.090079054966
2242.0,48.908550620686924,-28289875.86261681,2193.091449379313
2242.0,48.906978929249355,-28604214.150131565,2193.0930210707506
2242.0,48.90521228327499,-28957543.34500444,2193.094787716725
2242.0,48.90325766907945,-29348466.18411236,2193.0967423309207
2220.0,48.90112260897517,-29775478.20496815,2171.098877391025
2220.0,48.898815125264456,-30236974.94711098,2171.1011848747357
2220.0,48.89634370726826,-30731258.546350524,2171.1036562927316
2176.0,48.8937172815498,-31256543.690042336,2127.10628271845
2176.0,48.89094518385238,-31810963.2295263,2127.109054816148
2207.0,48.8880371301456,-32392573.970882803,2158.1119628698543
2207.0,48.88500318432582,-32999363.13483817,2158.114996815674
2188.0,48.88185372111245,-33629255.777512446,2139.1181462788877
2188.0,48.878599383702515,-34280123.2594992,2139.1214006162977
2188.0,48.87525103666628,-34949792.666746184,2139.124748963334
2188.0,48.871819715570425,-35636056.88591709,2139.1281802844296
2172.0,48.86831657570384,-36336684.85923519,2123.131683424296
2172.0,48.8647528426366,-37049431.472681925,2123.135247157363
2172.0,48.86113976679739,-37772046.64052336,2123.1388602332026
2157.0,48.85748858258695,-38502283.48261164,2108.142511417413
2136.0,48.85381047023437,-39237905.95312719,2087.1461895297657
2136.0,48.850116517024354,-39976696.59513188,2087.149883482976
2136.0,48.846417674664714,-40716465.06705892,2087.1535823253353
2137.0,48.84272471086014,-41455057.82797409,2088.1572752891398
2137.0,48.83904815446476,-42190369.10705012,2088.1609518455352
2137.0,48.83539823461251,-42920353.0774999,2088.1646017653875
2137.0,48.83178481520714,-43643036.958572686,2088.1682151847926
2142.0,48.82821732703329,-44356534.5933428,2093.171782672967
2142.0,48.82470470035796,-45059059.928409286,2093.175295299642
2142.0,48.82125530130289,-45748939.7394245,2093.1787446986973
2142.0,48.81787687555044,-46424624.88991465,2093.1821231244494
2150.0,48.81457650278975,-47084699.44205251,2101.18542349721
2218.0,48.81136056404763,-47727887.19047536,2169.188639435952
2218.0,48.80823472149474,-48353055.701053,2169.191765278505
2236.0,48.80520390778303,-48959218.4433951,2187.194796092217
2236.0,48.80227232126275,-49545535.74745194,2187.1977276787375
2236.0,48.79944342439269,-50111315.1214635,2187.200556575607
2236.0,48.796719943504044,-50656011.29919384,2187.203280056496
2244.0,48.79410386833467,-51179226.33306798,2195.205896131665
2244.0,48.791596450602974,-51680709.87940673,2195.208403549397
2244.0,48.789198202695275,-52160359.46094664,2195.2108017973046
2244.0,48.786908899274486,-52618220.14510422,2195.2130911007257
2250.0,48.78472758553431,-53054482.893140055,2201.2152724144657
2250.0,48.78265259610658,-53469480.77868623,2201.217347403893
2202.0,48.78068158865366,-53863682.26927123,2153.219318411346
2202.0,48.7788115957779,-54237680.84442103,2153.221188404222
2205.0,48.77703909724883,-54592180.55023509,2156.2229609027513
2205.0,48.775360111335075,-54927977.73298714,2156.224639888665
2205.0,48.773770300817915,-55245939.83641896,2156.226229699182
2201.0,48.772265088238385,-55546982.35232522,2152.2277349117617
2201.0,48.77083977556251,-55832044.887501046,2152.2291602244377
2201.0,48.76948966343873,-56102067.31225503,2152.230510336561
2201.0,48.76821016488927,-56357967.02214866,2152.2317898351107
2222.0,48.766996909756365,-56600618.048728906,2173.2330030902435
2222.0,48.76584583868435,-56830832.26313209,2173.2341541613155
2222.0,48.764753286114086,-57049342.77718491,2173.2352467138858
2213.0,48.76371605099501,-57256789.80099992,2164.236283949005
2213.0,48.76273145431245,-57453709.13751237,2164.2372685456876
2213.0,48.761797384631,-57640523.07380154,2164.238202615369
2213.0,48.7609123347276,-57817533.05448172,2164.2390876652726
2192.0,48.76007543227228,-57984913.54554542,2143.239924567728
2192.0,48.75928646517334,-58142706.96533471,2143.2407135348267
2192.0,48.75854589907285,-58290820.18543221,2143.241454100927
2192.0,48.75785488304175,-58429023.39165145,2143.2421451169585
2183.0,48.757215241115645,-58556951.77687285,2134.242784758884
2148.0,48.756629450661336,-58674109.8677353,2099.2433705493386
2148.0,48.756100611423946,-58779877.71521276,2099.243899388576
2148.0,48.75563241058084,-58873517.88383443,2099.244367589419
2140.0,48.75522908967101,-58954182.06579936,2091.244770910329
2140.0,48.75489541918736,-59020916.16252903,2091.2451045808125
2140.0,48.754636685192416,-59072662.96151839,2091.2453633148075
2131.0,48.7544586885176,-59108262.29648199,2082.2455413114826
2131.0,48.75436775176277,-59126449.647448026,2082.245632248237
2131.0,48.754370725736,-59125854.85280212,2082.245629274264
2131.0,48.75447498755495,-59105002.489011735,2082.245525012445
2131.0,48.75468842591068,-59062314.81786631,2082.245311574089
2131.0,48.75501941214971,-58996117.57006077,2082.2449805878505
2185.0,48.75547675798617,-58904648.40276679,2136.2445232420137
2188.0,48.75606966165569,-58786067.668864965,2139.2439303383444
2188.0,48.75680764325065,-58638471.34987172,2139.243192356749
2188.0,48.757700467318124,-58459906.53637704,2139.242299532682
2188.0,48.75875804947077,-58248390.10584773,2139.241241950529
